image,text,writer_id,sample_id,source_type
train_00449.png,Inj Metformin 650 g HS for 7 days with water,synthetic_renderer_calibri,train_00449,synthetic
train_00450.png,Tablet  PCM  5  ml  PRN  x 5d  before food,synthetic_renderer_cambria,train_00450,synthetic
train_00451.png,Cap Pantoprazole 5 g PRN with water,synthetic_renderer_comic,train_00451,synthetic
train_00453.png,PCM  10  ml  BD  with water,synthetic_renderer_cour,train_00453,synthetic
train_00454.png,Inj Pantoprazole 10 g QID,synthetic_renderer_georgia,train_00454,synthetic
train_00455.png,Capsule Amoxicillin 250 mcg OD,synthetic_renderer_arial,train_00455,synthetic
train_00457.png,Syp Cetirizine 250 ml OD for 7 days,synthetic_renderer_cambria,train_00457,synthetic
train_00458.png,Amoxicillin 500 mg PRN x 3d after food,synthetic_renderer_comic,train_00458,synthetic
train_00462.png,Cap Pantoprazole 40 mg OD x 7d,synthetic_renderer_arial,train_00462,synthetic
train_00463.png,Metformin 650 mcg BD,synthetic_renderer_calibri,train_00463,synthetic
train_00464.png,Cap  Paracetamol  500  mcg  SOS  for 5 days,synthetic_renderer_cambria,train_00464,synthetic
train_00465.png,Cap PCM 650 g PC x 3d before food,synthetic_renderer_comic,train_00465,synthetic
train_00466.png,Cap  Pantoprazole  625  mcg  PRN  x 5d,synthetic_renderer_consola,train_00466,synthetic
train_00467.png,Inj  PCM  250  mg  AC  for 5 days,synthetic_renderer_cour,train_00467,synthetic
train_00469.png,Cap Amoxicillin 20 ml BD for 7 days,synthetic_renderer_arial,train_00469,synthetic
train_00470.png,Cetirizine 650 g SOS for 7 days,synthetic_renderer_calibri,train_00470,synthetic
train_00471.png,Syrup Metformin 250 ml OD for 5 days,synthetic_renderer_cambria,train_00471,synthetic
train_00472.png,Paracetamol 20 ml TDS before food,synthetic_renderer_comic,train_00472,synthetic
train_00474.png,Pantoprazole  5  g  SOS  for 5 days  at bedtime,synthetic_renderer_cour,train_00474,synthetic
train_00475.png,Tab Cetirizine 500 ml SOS x 7d,synthetic_renderer_georgia,train_00475,synthetic
train_00477.png,Paracetamol 625 mg OD for 7 days,synthetic_renderer_calibri,train_00477,synthetic
train_00479.png,Cap Cetirizine 625 g PC x 7d,synthetic_renderer_comic,train_00479,synthetic
train_00481.png,Inj  PCM  20  mcg  OD  for 5 days,synthetic_renderer_cour,train_00481,synthetic
train_00482.png,Cap Paracetamol 20 g AC x 7d at bedtime,synthetic_renderer_georgia,train_00482,synthetic
train_00483.png,Syp Cetirizine 500 mg TDS,synthetic_renderer_arial,train_00483,synthetic
train_00486.png,Amoxicillin 650 g AC,synthetic_renderer_comic,train_00486,synthetic
train_00488.png,Cap  Metformin  500  g  QID  x 3d,synthetic_renderer_cour,train_00488,synthetic
train_00489.png,Cap Paracetamol 40 g PRN for 5 days,synthetic_renderer_georgia,train_00489,synthetic
train_00490.png,Inj Cetirizine 5 ml QID for 5 days,synthetic_renderer_arial,train_00490,synthetic
train_00492.png,Cetirizine  250  mcg  BD  x 7d,synthetic_renderer_cambria,train_00492,synthetic
train_00493.png,Inj Metformin 5 ml SOS x 5d,synthetic_renderer_comic,train_00493,synthetic
train_00494.png,Capsule Pantoprazole 40 mcg PC at bedtime,synthetic_renderer_consola,train_00494,synthetic
train_00495.png,Syrup PCM 500 g OD x 3d at bedtime,synthetic_renderer_cour,train_00495,synthetic
train_00496.png,Inj Amoxicillin 250 mcg SOS x 7d,synthetic_renderer_georgia,train_00496,synthetic
train_00497.png,Tablet Metformin 20 mg OD x 3d,synthetic_renderer_arial,train_00497,synthetic
train_00498.png,Tablet Amoxicillin 250 ml PRN with water,synthetic_renderer_calibri,train_00498,synthetic
train_00499.png,Inj Pantoprazole 40 g OD x 3d with water,synthetic_renderer_cambria,train_00499,synthetic
train_00500.png,Paracetamol 10 mcg HS for 7 days,synthetic_renderer_comic,train_00500,synthetic
train_00501.png,Tablet Cetirizine 5 ml SOS x 3d,synthetic_renderer_consola,train_00501,synthetic
train_00502.png,Cap  Paracetamol  650  mg  QID,synthetic_renderer_cour,train_00502,synthetic
train_00505.png,Syrup Amoxicillin 20 mg PC x 7d,synthetic_renderer_calibri,train_00505,synthetic
train_00506.png,Syrup Metformin 10 ml TDS x 3d,synthetic_renderer_cambria,train_00506,synthetic
train_00508.png,PCM 650 mcg PC at bedtime,synthetic_renderer_consola,train_00508,synthetic
train_00509.png,Capsule Paracetamol 10 mcg PRN x 5d after food,synthetic_renderer_cour,train_00509,synthetic
train_00510.png,Paracetamol  20  mg  TDS  at bedtime,synthetic_renderer_georgia,train_00510,synthetic
train_00511.png,Syp Paracetamol 40 ml PRN x 7d,synthetic_renderer_arial,train_00511,synthetic
train_00512.png,PCM  10  g  OD,synthetic_renderer_calibri,train_00512,synthetic
train_00513.png,Amoxicillin 20 ml AC before food,synthetic_renderer_cambria,train_00513,synthetic
train_00514.png,Tab Cetirizine 250 g TDS as needed,synthetic_renderer_comic,train_00514,synthetic
train_00515.png,Paracetamol 10 g BD,synthetic_renderer_consola,train_00515,synthetic
train_00516.png,Cetirizine 5 g AC with water,synthetic_renderer_cour,train_00516,synthetic
train_00518.png,Syp Cetirizine 625 mcg AC x 7d,synthetic_renderer_arial,train_00518,synthetic
train_00519.png,Capsule  PCM  5  mcg  PC  for 5 days,synthetic_renderer_calibri,train_00519,synthetic
train_00521.png,Cap Pantoprazole 500 g TDS for 5 days,synthetic_renderer_comic,train_00521,synthetic
train_00522.png,Tab Amoxicillin 250 g BD,synthetic_renderer_consola,train_00522,synthetic
train_00523.png,Cap PCM 5 mg PRN after food,synthetic_renderer_cour,train_00523,synthetic
train_00524.png,Cap Metformin 10 ml QID x 5d,synthetic_renderer_georgia,train_00524,synthetic
train_00525.png,Tablet  Metformin  5  mcg  TDS  x 5d,synthetic_renderer_arial,train_00525,synthetic
train_00527.png,Inj Amoxicillin 650 mg AC x 5d,synthetic_renderer_cambria,train_00527,synthetic
train_00528.png,Tab Paracetamol 10 mg SOS x 3d,synthetic_renderer_comic,train_00528,synthetic
train_00529.png,Inj PCM 500 ml AC x 7d after food,synthetic_renderer_consola,train_00529,synthetic
train_00531.png,Syp Metformin 625 ml QID x 5d as needed,synthetic_renderer_georgia,train_00531,synthetic
train_00534.png,Syp PCM 10 g PRN,synthetic_renderer_cambria,train_00534,synthetic
train_00536.png,Metformin  20  ml  SOS,synthetic_renderer_consola,train_00536,synthetic
train_00538.png,Syp  Cetirizine  250  mg  BD  for 5 days,synthetic_renderer_georgia,train_00538,synthetic
train_00539.png,Cap Metformin 650 mg PC x 3d as needed,synthetic_renderer_arial,train_00539,synthetic
train_00543.png,Inj  Pantoprazole  250  mg  SOS,synthetic_renderer_consola,train_00543,synthetic
train_00544.png,Capsule  Metformin  250  mg  PRN,synthetic_renderer_cour,train_00544,synthetic
train_00546.png,Tab Paracetamol 250 mcg TDS x 5d at bedtime,synthetic_renderer_arial,train_00546,synthetic
train_00548.png,Amoxicillin 650 g HS,synthetic_renderer_cambria,train_00548,synthetic
train_00550.png,Capsule Cetirizine 500 ml TDS for 7 days,synthetic_renderer_consola,train_00550,synthetic
train_00553.png,Metformin 20 mcg QID for 5 days before food,synthetic_renderer_arial,train_00553,synthetic
train_00554.png,Cap  Cetirizine  500  g  AC  after food,synthetic_renderer_calibri,train_00554,synthetic
train_00555.png,Capsule PCM 20 mcg QID for 5 days at bedtime,synthetic_renderer_cambria,train_00555,synthetic
train_00556.png,Cetirizine 250 g AC x 3d with water,synthetic_renderer_comic,train_00556,synthetic
train_00558.png,Tab  Paracetamol  20  mcg  PRN  after food,synthetic_renderer_cour,train_00558,synthetic
train_00559.png,Syp  Cetirizine  625  mg  BD  x 5d,synthetic_renderer_georgia,train_00559,synthetic
train_00560.png,Syp PCM 650 mg TDS x 3d with water,synthetic_renderer_arial,train_00560,synthetic
train_00561.png,Cap PCM 650 mcg BD x 5d,synthetic_renderer_calibri,train_00561,synthetic
train_00562.png,Tab  Pantoprazole  625  g  HS  x 7d,synthetic_renderer_cambria,train_00562,synthetic
train_00563.png,Syrup Amoxicillin 250 g SOS x 5d at bedtime,synthetic_renderer_comic,train_00563,synthetic
train_00564.png,Capsule Paracetamol 250 mg SOS for 7 days at bedtime,synthetic_renderer_consola,train_00564,synthetic
train_00565.png,Metformin 10 mg AC x 3d,synthetic_renderer_cour,train_00565,synthetic
train_00566.png,Cap PCM 500 g QID,synthetic_renderer_georgia,train_00566,synthetic
train_00572.png,Capsule Pantoprazole 250 mcg AC,synthetic_renderer_cour,train_00572,synthetic
train_00574.png,Capsule Cetirizine 500 ml QID for 7 days after food,synthetic_renderer_arial,train_00574,synthetic
train_00575.png,Metformin 250 mg TDS for 7 days,synthetic_renderer_calibri,train_00575,synthetic
train_00576.png,Syrup Pantoprazole 5 mg PRN,synthetic_renderer_cambria,train_00576,synthetic
train_00577.png,Metformin 10 ml QID for 5 days,synthetic_renderer_comic,train_00577,synthetic
train_00578.png,Tablet  Paracetamol  650  ml  AC  as needed,synthetic_renderer_consola,train_00578,synthetic
train_00580.png,Cap Pantoprazole 10 g SOS x 3d,synthetic_renderer_georgia,train_00580,synthetic
train_00581.png,Syrup Amoxicillin 500 g SOS for 7 days,synthetic_renderer_arial,train_00581,synthetic
train_00582.png,Syp  Paracetamol  625  g  OD  x 3d,synthetic_renderer_calibri,train_00582,synthetic
train_00584.png,Syrup Paracetamol 250 mg OD x 3d,synthetic_renderer_comic,train_00584,synthetic
train_00585.png,Inj  Amoxicillin  40  ml  BD  x 5d,synthetic_renderer_consola,train_00585,synthetic
train_00586.png,Inj Amoxicillin 650 mcg QID for 7 days as needed,synthetic_renderer_cour,train_00586,synthetic
train_00588.png,Metformin 500 ml QID for 5 days as needed,synthetic_renderer_arial,train_00588,synthetic
train_00589.png,Tab Pantoprazole 625 ml QID for 5 days,synthetic_renderer_calibri,train_00589,synthetic
train_00590.png,Inj PCM 250 g SOS for 7 days,synthetic_renderer_cambria,train_00590,synthetic
train_00591.png,Tab  Paracetamol  500  mcg  HS  x 7d,synthetic_renderer_comic,train_00591,synthetic
train_00592.png,Tab  Pantoprazole  650  ml  QID,synthetic_renderer_consola,train_00592,synthetic
train_00595.png,Tablet  Amoxicillin  500  mcg  PC  x 5d,synthetic_renderer_arial,train_00595,synthetic
train_00597.png,Syrup Metformin 625 mcg AC x 5d,synthetic_renderer_cambria,train_00597,synthetic
train_00600.png,Inj Pantoprazole 250 ml TDS with water,synthetic_renderer_cour,train_00600,synthetic
train_00601.png,Cap Paracetamol 625 ml AC x 7d as needed,synthetic_renderer_georgia,train_00601,synthetic
train_00603.png,Syrup Metformin 650 mg HS,synthetic_renderer_calibri,train_00603,synthetic
train_00604.png,Amoxicillin 20 mcg TDS for 7 days at bedtime,synthetic_renderer_cambria,train_00604,synthetic
train_00605.png,Paracetamol  10  g  PRN,synthetic_renderer_comic,train_00605,synthetic
train_00606.png,Inj  Amoxicillin  10  ml  AC  x 7d,synthetic_renderer_consola,train_00606,synthetic
train_00608.png,Cap Pantoprazole 40 g QID,synthetic_renderer_georgia,train_00608,synthetic
train_00610.png,Amoxicillin 10 mg QID as needed,synthetic_renderer_calibri,train_00610,synthetic
train_00611.png,Metformin 625 g PC for 5 days,synthetic_renderer_cambria,train_00611,synthetic
train_00612.png,Tablet Metformin 40 mg QID for 7 days with water,synthetic_renderer_comic,train_00612,synthetic
train_00613.png,Tab Paracetamol 10 ml BD for 7 days,synthetic_renderer_consola,train_00613,synthetic
train_00616.png,Inj  Amoxicillin  20  ml  HS  after food,synthetic_renderer_arial,train_00616,synthetic
train_00617.png,Amoxicillin 500 g TDS x 3d,synthetic_renderer_calibri,train_00617,synthetic
train_00619.png,Cetirizine 250 g HS x 3d,synthetic_renderer_comic,train_00619,synthetic
train_00620.png,Tablet  Amoxicillin  625  mcg  QID  for 5 days  before food,synthetic_renderer_consola,train_00620,synthetic
train_00621.png,Inj Paracetamol 40 mg PC for 5 days,synthetic_renderer_cour,train_00621,synthetic
train_00622.png,Capsule  Paracetamol  500  ml  PRN,synthetic_renderer_georgia,train_00622,synthetic
train_00624.png,Tablet PCM 500 mcg AC for 7 days with water,synthetic_renderer_calibri,train_00624,synthetic
train_00626.png,Syrup Cetirizine 625 g HS x 3d at bedtime,synthetic_renderer_comic,train_00626,synthetic
train_00629.png,Tablet Amoxicillin 10 g OD,synthetic_renderer_georgia,train_00629,synthetic
train_00633.png,Inj Cetirizine 500 ml HS,synthetic_renderer_comic,train_00633,synthetic
train_00635.png,Syp PCM 5 mg TDS with water,synthetic_renderer_cour,train_00635,synthetic
train_00637.png,Tablet Paracetamol 5 g AC x 5d,synthetic_renderer_arial,train_00637,synthetic
train_00638.png,Amoxicillin 10 g HS,synthetic_renderer_calibri,train_00638,synthetic
train_00639.png,Tab Cetirizine 650 ml HS,synthetic_renderer_cambria,train_00639,synthetic
train_00642.png,Capsule PCM 10 g QID x 5d at bedtime,synthetic_renderer_cour,train_00642,synthetic
train_00644.png,Tab Metformin 650 mcg SOS,synthetic_renderer_arial,train_00644,synthetic
train_00650.png,Cap PCM 650 mg SOS x 7d after food,synthetic_renderer_georgia,train_00650,synthetic
train_00652.png,Syrup  Cetirizine  5  g  AC,synthetic_renderer_calibri,train_00652,synthetic
train_00653.png,PCM 500 g PRN x 7d,synthetic_renderer_cambria,train_00653,synthetic
train_00654.png,Amoxicillin 5 mg PRN x 3d,synthetic_renderer_comic,train_00654,synthetic
train_00655.png,Inj Amoxicillin 650 mcg BD for 5 days,synthetic_renderer_consola,train_00655,synthetic
train_00656.png,Capsule Cetirizine 5 g BD x 3d,synthetic_renderer_cour,train_00656,synthetic
train_00657.png,Syrup Amoxicillin 500 mcg PC x 7d before food,synthetic_renderer_georgia,train_00657,synthetic
train_00662.png,Tablet Cetirizine 40 mcg BD,synthetic_renderer_consola,train_00662,synthetic
train_00663.png,Pantoprazole 625 mcg HS x 7d,synthetic_renderer_cour,train_00663,synthetic
train_00664.png,Paracetamol  625  ml  PRN  for 7 days,synthetic_renderer_georgia,train_00664,synthetic
train_00665.png,Cetirizine 500 g TDS x 5d,synthetic_renderer_arial,train_00665,synthetic
train_00666.png,Tablet  Metformin  625  mg  BD  x 3d,synthetic_renderer_calibri,train_00666,synthetic
train_00667.png,Metformin 250 mg PC for 7 days after food,synthetic_renderer_cambria,train_00667,synthetic
train_00668.png,Syp Metformin 10 ml PRN,synthetic_renderer_comic,train_00668,synthetic
train_00669.png,Tablet Pantoprazole 650 mg QID x 7d,synthetic_renderer_consola,train_00669,synthetic
train_00670.png,Metformin  5  mcg  BD  for 5 days  at bedtime,synthetic_renderer_cour,train_00670,synthetic
train_00671.png,Cetirizine 500 mcg OD after food,synthetic_renderer_georgia,train_00671,synthetic
train_00673.png,Paracetamol 625 mcg SOS,synthetic_renderer_calibri,train_00673,synthetic
train_00674.png,Capsule PCM 10 ml PRN for 5 days as needed,synthetic_renderer_cambria,train_00674,synthetic
train_00675.png,Cap Paracetamol 40 g BD,synthetic_renderer_comic,train_00675,synthetic
train_00676.png,Cap Cetirizine 625 ml QID for 5 days,synthetic_renderer_consola,train_00676,synthetic
train_00678.png,Tablet  Pantoprazole  10  g  OD,synthetic_renderer_georgia,train_00678,synthetic
train_00680.png,Syp  Amoxicillin  625  mg  HS  for 7 days,synthetic_renderer_calibri,train_00680,synthetic
train_00682.png,Amoxicillin 5 g BD x 7d as needed,synthetic_renderer_comic,train_00682,synthetic
train_00685.png,Inj  Metformin  40  mg  PC  for 5 days  before food,synthetic_renderer_georgia,train_00685,synthetic
train_00690.png,Inj  Amoxicillin  500  mcg  AC  for 5 days  before food,synthetic_renderer_consola,train_00690,synthetic
train_00691.png,Tablet  Cetirizine  250  g  TDS  for 5 days,synthetic_renderer_cour,train_00691,synthetic
train_00692.png,Amoxicillin 20 mcg BD,synthetic_renderer_georgia,train_00692,synthetic
train_00694.png,Cap  Metformin  40  mcg  BD  for 5 days,synthetic_renderer_calibri,train_00694,synthetic
train_00696.png,Tablet  PCM  10  g  TDS  x 7d,synthetic_renderer_comic,train_00696,synthetic
train_00698.png,Capsule  Cetirizine  625  mcg  OD  x 3d,synthetic_renderer_cour,train_00698,synthetic
train_00699.png,Tablet Cetirizine 40 g PC for 5 days,synthetic_renderer_georgia,train_00699,synthetic
